,ipsi_rho,contra_rho,match_ratio,sim,method,n_side
8092,0.8,0.4,1.0,1087,GM,9
8093,0.8,0.4,1.0,1087,BGM,9
8094,0.8,0.4,0.5555555555555556,1088,GM,9
8095,0.8,0.4,1.0,1088,BGM,9
8096,0.8,0.4,1.0,1089,GM,9
8097,0.8,0.4,0.3333333333333333,1089,BGM,9
8098,0.8,0.4,1.0,1090,GM,9
8099,0.8,0.4,1.0,1090,BGM,9
8100,0.8,0.4,0.2222222222222222,1091,GM,9
8101,0.8,0.4,1.0,1091,BGM,9
8102,0.8,0.4,0.3333333333333333,1092,GM,9
8103,0.8,0.4,1.0,1092,BGM,9
8104,0.8,0.4,1.0,1093,GM,9
8105,0.8,0.4,1.0,1093,BGM,9
8106,0.8,0.4,0.7777777777777778,1094,GM,9
8107,0.8,0.4,0.3333333333333333,1094,BGM,9
8108,0.8,0.4,1.0,1095,GM,9
8109,0.8,0.4,1.0,1095,BGM,9
8110,0.8,0.4,0.5555555555555556,1096,GM,9
8111,0.8,0.4,1.0,1096,BGM,9
8112,0.8,0.4,1.0,1097,GM,9
8113,0.8,0.4,1.0,1097,BGM,9
8114,0.8,0.4,0.3333333333333333,1098,GM,9
8115,0.8,0.4,0.2222222222222222,1098,BGM,9
8116,0.8,0.4,0.7777777777777778,1099,GM,9
8117,0.8,0.4,1.0,1099,BGM,9
8118,0.8,0.4,0.1111111111111111,1100,GM,9
8119,0.8,0.4,1.0,1100,BGM,9
8120,0.8,0.4,1.0,1101,GM,9
8121,0.8,0.4,1.0,1101,BGM,9
8122,0.8,0.4,1.0,1102,GM,9
8123,0.8,0.4,1.0,1102,BGM,9
8124,0.8,0.4,1.0,1103,GM,9
8125,0.8,0.4,1.0,1103,BGM,9
8126,0.8,0.4,1.0,1104,GM,9
8127,0.8,0.4,1.0,1104,BGM,9
8128,0.8,0.4,0.6666666666666666,1105,GM,9
8129,0.8,0.4,0.6666666666666666,1105,BGM,9
8130,0.8,0.4,1.0,1106,GM,9
8131,0.8,0.4,0.4444444444444444,1106,BGM,9
8132,0.8,0.4,1.0,1107,GM,9
8133,0.8,0.4,1.0,1107,BGM,9
8134,0.8,0.4,0.5555555555555556,1108,GM,9
8135,0.8,0.4,1.0,1108,BGM,9
8136,0.8,0.4,1.0,1109,GM,9
8137,0.8,0.4,1.0,1109,BGM,9
8138,0.8,0.4,1.0,1110,GM,9
8139,0.8,0.4,1.0,1110,BGM,9
8140,0.8,0.4,1.0,0,GM,14
8141,0.8,0.4,1.0,0,BGM,14
8142,0.8,0.4,0.21428571428571427,1,GM,14
8143,0.8,0.4,1.0,1,BGM,14
8144,0.8,0.4,1.0,2,GM,14
8145,0.8,0.4,1.0,2,BGM,14
8146,0.8,0.4,1.0,3,GM,14
8147,0.8,0.4,1.0,3,BGM,14
8148,0.8,0.4,1.0,4,GM,14
8149,0.8,0.4,1.0,4,BGM,14
8150,0.8,0.4,0.2857142857142857,5,GM,14
8151,0.8,0.4,1.0,5,BGM,14
8152,0.8,0.4,1.0,6,GM,14
8153,0.8,0.4,1.0,6,BGM,14
8154,0.8,0.4,1.0,7,GM,14
8155,0.8,0.4,1.0,7,BGM,14
8156,0.8,0.4,1.0,8,GM,14
8157,0.8,0.4,1.0,8,BGM,14
8158,0.8,0.4,1.0,9,GM,14
8159,0.8,0.4,1.0,9,BGM,14
8160,0.8,0.4,0.35714285714285715,10,GM,14
8161,0.8,0.4,0.14285714285714285,10,BGM,14
8162,0.8,0.4,1.0,11,GM,14
8163,0.8,0.4,1.0,11,BGM,14
8164,0.8,0.4,1.0,12,GM,14
8165,0.8,0.4,1.0,12,BGM,14
8166,0.8,0.4,1.0,13,GM,14
8167,0.8,0.4,1.0,13,BGM,14
8168,0.8,0.4,1.0,14,GM,14
8169,0.8,0.4,1.0,14,BGM,14
8170,0.8,0.4,1.0,15,GM,14
8171,0.8,0.4,0.35714285714285715,15,BGM,14
8172,0.8,0.4,0.5,16,GM,14
8173,0.8,0.4,1.0,16,BGM,14
8174,0.8,0.4,1.0,17,GM,14
8175,0.8,0.4,1.0,17,BGM,14
8176,0.8,0.4,1.0,18,GM,14
8177,0.8,0.4,1.0,18,BGM,14
8178,0.8,0.4,1.0,19,GM,14
8179,0.8,0.4,0.0,19,BGM,14
8180,0.8,0.4,1.0,20,GM,14
8181,0.8,0.4,1.0,20,BGM,14
8182,0.8,0.4,1.0,21,GM,14
8183,0.8,0.4,1.0,21,BGM,14
8184,0.8,0.4,1.0,22,GM,14
8185,0.8,0.4,1.0,22,BGM,14
8186,0.8,0.4,1.0,23,GM,14
8187,0.8,0.4,1.0,23,BGM,14
8188,0.8,0.4,1.0,24,GM,14
8189,0.8,0.4,1.0,24,BGM,14
8190,0.8,0.4,0.5714285714285714,25,GM,14
8191,0.8,0.4,0.0,25,BGM,14
8192,0.8,0.4,0.14285714285714285,26,GM,14
8193,0.8,0.4,1.0,26,BGM,14
8194,0.8,0.4,1.0,27,GM,14
8195,0.8,0.4,1.0,27,BGM,14
8196,0.8,0.4,1.0,28,GM,14
8197,0.8,0.4,1.0,28,BGM,14
8198,0.8,0.4,0.2857142857142857,29,GM,14
8199,0.8,0.4,1.0,29,BGM,14
8200,0.8,0.4,1.0,30,GM,14
8201,0.8,0.4,0.0,30,BGM,14
8202,0.8,0.4,1.0,31,GM,14
8203,0.8,0.4,1.0,31,BGM,14
8204,0.8,0.4,1.0,32,GM,14
8205,0.8,0.4,1.0,32,BGM,14
8206,0.8,0.4,1.0,33,GM,14
8207,0.8,0.4,1.0,33,BGM,14
8208,0.8,0.4,1.0,34,GM,14
8209,0.8,0.4,1.0,34,BGM,14
8210,0.8,0.4,0.8571428571428571,35,GM,14
8211,0.8,0.4,1.0,35,BGM,14
8212,0.8,0.4,0.8571428571428571,36,GM,14
8213,0.8,0.4,1.0,36,BGM,14
8214,0.8,0.4,0.35714285714285715,37,GM,14
8215,0.8,0.4,0.14285714285714285,37,BGM,14
8216,0.8,0.4,0.21428571428571427,38,GM,14
8217,0.8,0.4,1.0,38,BGM,14
8218,0.8,0.4,1.0,39,GM,14
8219,0.8,0.4,1.0,39,BGM,14
8220,0.8,0.4,1.0,40,GM,14
8221,0.8,0.4,1.0,40,BGM,14
8222,0.8,0.4,0.35714285714285715,41,GM,14
8223,0.8,0.4,1.0,41,BGM,14
8224,0.8,0.4,1.0,42,GM,14
8225,0.8,0.4,1.0,42,BGM,14
8226,0.8,0.4,1.0,43,GM,14
8227,0.8,0.4,1.0,43,BGM,14
8228,0.8,0.4,1.0,44,GM,14
8229,0.8,0.4,1.0,44,BGM,14
8230,0.8,0.4,1.0,45,GM,14
8231,0.8,0.4,1.0,45,BGM,14
8232,0.8,0.4,1.0,46,GM,14
8233,0.8,0.4,1.0,46,BGM,14
8234,0.8,0.4,0.8571428571428571,47,GM,14
8235,0.8,0.4,1.0,47,BGM,14
8236,0.8,0.4,0.2857142857142857,48,GM,14
8237,0.8,0.4,1.0,48,BGM,14
8238,0.8,0.4,1.0,49,GM,14
8239,0.8,0.4,1.0,49,BGM,14
8240,0.8,0.4,1.0,50,GM,14
8241,0.8,0.4,1.0,50,BGM,14
8242,0.8,0.4,1.0,51,GM,14
8243,0.8,0.4,1.0,51,BGM,14
8244,0.8,0.4,0.0,52,GM,14
8245,0.8,0.4,1.0,52,BGM,14
8246,0.8,0.4,0.7142857142857143,53,GM,14
8247,0.8,0.4,1.0,53,BGM,14
8248,0.8,0.4,0.21428571428571427,54,GM,14
8249,0.8,0.4,1.0,54,BGM,14
8250,0.8,0.4,1.0,55,GM,14
8251,0.8,0.4,1.0,55,BGM,14
8252,0.8,0.4,1.0,56,GM,14
8253,0.8,0.4,1.0,56,BGM,14
8254,0.8,0.4,0.42857142857142855,57,GM,14
8255,0.8,0.4,1.0,57,BGM,14
8256,0.8,0.4,1.0,58,GM,14
8257,0.8,0.4,1.0,58,BGM,14
8258,0.8,0.4,1.0,59,GM,14
8259,0.8,0.4,1.0,59,BGM,14
8260,0.8,0.4,0.14285714285714285,60,GM,14
8261,0.8,0.4,1.0,60,BGM,14
8262,0.8,0.4,1.0,61,GM,14
8263,0.8,0.4,1.0,61,BGM,14
8264,0.8,0.4,1.0,62,GM,14
8265,0.8,0.4,1.0,62,BGM,14
8266,0.8,0.4,0.21428571428571427,63,GM,14
8267,0.8,0.4,0.14285714285714285,63,BGM,14
8268,0.8,0.4,1.0,64,GM,14
8269,0.8,0.4,1.0,64,BGM,14
8270,0.8,0.4,1.0,65,GM,14
8271,0.8,0.4,1.0,65,BGM,14
8272,0.8,0.4,1.0,66,GM,14
8273,0.8,0.4,0.8571428571428571,66,BGM,14
8274,0.8,0.4,1.0,67,GM,14
8275,0.8,0.4,1.0,67,BGM,14
8276,0.8,0.4,1.0,68,GM,14
8277,0.8,0.4,1.0,68,BGM,14
8278,0.8,0.4,1.0,69,GM,14
8279,0.8,0.4,1.0,69,BGM,14
8280,0.8,0.4,1.0,70,GM,14
8281,0.8,0.4,1.0,70,BGM,14
8282,0.8,0.4,1.0,71,GM,14
8283,0.8,0.4,1.0,71,BGM,14
8284,0.8,0.4,1.0,72,GM,14
8285,0.8,0.4,1.0,72,BGM,14
8286,0.8,0.4,0.14285714285714285,73,GM,14
8287,0.8,0.4,0.35714285714285715,73,BGM,14
8288,0.8,0.4,1.0,74,GM,14
8289,0.8,0.4,1.0,74,BGM,14
8290,0.8,0.4,1.0,75,GM,14
8291,0.8,0.4,1.0,75,BGM,14
8292,0.8,0.4,1.0,76,GM,14
8293,0.8,0.4,1.0,76,BGM,14
8294,0.8,0.4,1.0,77,GM,14
8295,0.8,0.4,0.0,77,BGM,14
8296,0.8,0.4,1.0,78,GM,14
8297,0.8,0.4,1.0,78,BGM,14
8298,0.8,0.4,1.0,79,GM,14
8299,0.8,0.4,1.0,79,BGM,14
8300,0.8,0.4,1.0,80,GM,14
8301,0.8,0.4,1.0,80,BGM,14
8302,0.8,0.4,0.7142857142857143,81,GM,14
8303,0.8,0.4,0.6428571428571429,81,BGM,14
8304,0.8,0.4,1.0,82,GM,14
8305,0.8,0.4,1.0,82,BGM,14
8306,0.8,0.4,1.0,83,GM,14
8307,0.8,0.4,1.0,83,BGM,14
8308,0.8,0.4,1.0,84,GM,14
8309,0.8,0.4,0.14285714285714285,84,BGM,14
8310,0.8,0.4,1.0,85,GM,14
8311,0.8,0.4,0.14285714285714285,85,BGM,14
8312,0.8,0.4,1.0,86,GM,14
8313,0.8,0.4,1.0,86,BGM,14
8314,0.8,0.4,1.0,87,GM,14
8315,0.8,0.4,1.0,87,BGM,14
8316,0.8,0.4,1.0,88,GM,14
8317,0.8,0.4,0.2857142857142857,88,BGM,14
8318,0.8,0.4,1.0,89,GM,14
8319,0.8,0.4,1.0,89,BGM,14
8320,0.8,0.4,1.0,90,GM,14
8321,0.8,0.4,1.0,90,BGM,14
8322,0.8,0.4,0.0,91,GM,14
8323,0.8,0.4,1.0,91,BGM,14
8324,0.8,0.4,1.0,92,GM,14
8325,0.8,0.4,1.0,92,BGM,14
8326,0.8,0.4,0.21428571428571427,93,GM,14
8327,0.8,0.4,1.0,93,BGM,14
8328,0.8,0.4,0.2857142857142857,94,GM,14
8329,0.8,0.4,1.0,94,BGM,14
8330,0.8,0.4,1.0,95,GM,14
8331,0.8,0.4,1.0,95,BGM,14
8332,0.8,0.4,1.0,96,GM,14
8333,0.8,0.4,1.0,96,BGM,14
8334,0.8,0.4,0.42857142857142855,97,GM,14
8335,0.8,0.4,0.0,97,BGM,14
8336,0.8,0.4,1.0,98,GM,14
8337,0.8,0.4,1.0,98,BGM,14
8338,0.8,0.4,1.0,99,GM,14
8339,0.8,0.4,1.0,99,BGM,14
8340,0.8,0.4,1.0,100,GM,14
8341,0.8,0.4,0.2857142857142857,100,BGM,14
8342,0.8,0.4,0.14285714285714285,101,GM,14
8343,0.8,0.4,1.0,101,BGM,14
8344,0.8,0.4,1.0,102,GM,14
8345,0.8,0.4,0.07142857142857142,102,BGM,14
8346,0.8,0.4,1.0,103,GM,14
8347,0.8,0.4,0.42857142857142855,103,BGM,14
8348,0.8,0.4,1.0,104,GM,14
8349,0.8,0.4,0.8571428571428571,104,BGM,14
8350,0.8,0.4,1.0,105,GM,14
8351,0.8,0.4,1.0,105,BGM,14
8352,0.8,0.4,1.0,106,GM,14
8353,0.8,0.4,1.0,106,BGM,14
8354,0.8,0.4,1.0,107,GM,14
8355,0.8,0.4,1.0,107,BGM,14
8356,0.8,0.4,1.0,108,GM,14
8357,0.8,0.4,1.0,108,BGM,14
8358,0.8,0.4,1.0,109,GM,14
8359,0.8,0.4,1.0,109,BGM,14
8360,0.8,0.4,1.0,110,GM,14
8361,0.8,0.4,1.0,110,BGM,14
8362,0.8,0.4,0.42857142857142855,111,GM,14
8363,0.8,0.4,1.0,111,BGM,14
8364,0.8,0.4,1.0,112,GM,14
8365,0.8,0.4,1.0,112,BGM,14
8366,0.8,0.4,1.0,113,GM,14
8367,0.8,0.4,1.0,113,BGM,14
8368,0.8,0.4,1.0,114,GM,14
8369,0.8,0.4,1.0,114,BGM,14
8370,0.8,0.4,0.35714285714285715,115,GM,14
8371,0.8,0.4,0.2857142857142857,115,BGM,14
8372,0.8,0.4,1.0,116,GM,14
8373,0.8,0.4,1.0,116,BGM,14
8374,0.8,0.4,1.0,117,GM,14
8375,0.8,0.4,1.0,117,BGM,14
8376,0.8,0.4,1.0,118,GM,14
8377,0.8,0.4,1.0,118,BGM,14
8378,0.8,0.4,1.0,119,GM,14
8379,0.8,0.4,1.0,119,BGM,14
8380,0.8,0.4,1.0,120,GM,14
8381,0.8,0.4,1.0,120,BGM,14
8382,0.8,0.4,1.0,121,GM,14
8383,0.8,0.4,1.0,121,BGM,14
8384,0.8,0.4,1.0,122,GM,14
8385,0.8,0.4,1.0,122,BGM,14
8386,0.8,0.4,1.0,123,GM,14
8387,0.8,0.4,1.0,123,BGM,14
8388,0.8,0.4,1.0,124,GM,14
8389,0.8,0.4,1.0,124,BGM,14
8390,0.8,0.4,1.0,125,GM,14
8391,0.8,0.4,1.0,125,BGM,14
8392,0.8,0.4,0.2857142857142857,126,GM,14
8393,0.8,0.4,1.0,126,BGM,14
8394,0.8,0.4,1.0,127,GM,14
8395,0.8,0.4,1.0,127,BGM,14
8396,0.8,0.4,0.14285714285714285,128,GM,14
8397,0.8,0.4,1.0,128,BGM,14
8398,0.8,0.4,0.0,129,GM,14
8399,0.8,0.4,1.0,129,BGM,14
8400,0.8,0.4,1.0,130,GM,14
8401,0.8,0.4,1.0,130,BGM,14
8402,0.8,0.4,0.8571428571428571,131,GM,14
8403,0.8,0.4,0.8571428571428571,131,BGM,14
8404,0.8,0.4,1.0,132,GM,14
8405,0.8,0.4,1.0,132,BGM,14
8406,0.8,0.4,1.0,133,GM,14
8407,0.8,0.4,1.0,133,BGM,14
8408,0.8,0.4,1.0,134,GM,14
8409,0.8,0.4,1.0,134,BGM,14
8410,0.8,0.4,0.07142857142857142,135,GM,14
8411,0.8,0.4,1.0,135,BGM,14
8412,0.8,0.4,1.0,136,GM,14
8413,0.8,0.4,1.0,136,BGM,14
8414,0.8,0.4,1.0,137,GM,14
8415,0.8,0.4,1.0,137,BGM,14
8416,0.8,0.4,1.0,138,GM,14
8417,0.8,0.4,1.0,138,BGM,14
8418,0.8,0.4,1.0,139,GM,14
8419,0.8,0.4,1.0,139,BGM,14
8420,0.8,0.4,0.21428571428571427,140,GM,14
8421,0.8,0.4,1.0,140,BGM,14
8422,0.8,0.4,1.0,141,GM,14
8423,0.8,0.4,1.0,141,BGM,14
8424,0.8,0.4,1.0,142,GM,14
8425,0.8,0.4,1.0,142,BGM,14
8426,0.8,0.4,0.42857142857142855,143,GM,14
8427,0.8,0.4,1.0,143,BGM,14
8428,0.8,0.4,1.0,144,GM,14
8429,0.8,0.4,0.14285714285714285,144,BGM,14
8430,0.8,0.4,0.5,145,GM,14
8431,0.8,0.4,1.0,145,BGM,14
8432,0.8,0.4,0.07142857142857142,146,GM,14
8433,0.8,0.4,1.0,146,BGM,14
8434,0.8,0.4,1.0,147,GM,14
8435,0.8,0.4,1.0,147,BGM,14
8436,0.8,0.4,0.6428571428571429,148,GM,14
8437,0.8,0.4,0.07142857142857142,148,BGM,14
8438,0.8,0.4,1.0,149,GM,14
8439,0.8,0.4,1.0,149,BGM,14
8440,0.8,0.4,1.0,150,GM,14
8441,0.8,0.4,1.0,150,BGM,14
8442,0.8,0.4,1.0,151,GM,14
8443,0.8,0.4,1.0,151,BGM,14
8444,0.8,0.4,1.0,152,GM,14
8445,0.8,0.4,1.0,152,BGM,14
8446,0.8,0.4,1.0,153,GM,14
8447,0.8,0.4,1.0,153,BGM,14
8448,0.8,0.4,1.0,154,GM,14
8449,0.8,0.4,1.0,154,BGM,14
8450,0.8,0.4,0.21428571428571427,155,GM,14
8451,0.8,0.4,1.0,155,BGM,14
8452,0.8,0.4,1.0,156,GM,14
8453,0.8,0.4,1.0,156,BGM,14
8454,0.8,0.4,0.07142857142857142,157,GM,14
8455,0.8,0.4,0.35714285714285715,157,BGM,14
8456,0.8,0.4,0.5714285714285714,158,GM,14
8457,0.8,0.4,1.0,158,BGM,14
8458,0.8,0.4,1.0,159,GM,14
8459,0.8,0.4,1.0,159,BGM,14
8460,0.8,0.4,1.0,160,GM,14
8461,0.8,0.4,1.0,160,BGM,14
8462,0.8,0.4,1.0,161,GM,14
8463,0.8,0.4,1.0,161,BGM,14
8464,0.8,0.4,0.42857142857142855,162,GM,14
8465,0.8,0.4,1.0,162,BGM,14
8466,0.8,0.4,0.14285714285714285,163,GM,14
8467,0.8,0.4,0.07142857142857142,163,BGM,14
8468,0.8,0.4,1.0,164,GM,14
8469,0.8,0.4,0.21428571428571427,164,BGM,14
8470,0.8,0.4,1.0,165,GM,14
8471,0.8,0.4,1.0,165,BGM,14
8472,0.8,0.4,1.0,166,GM,14
8473,0.8,0.4,1.0,166,BGM,14
8474,0.8,0.4,1.0,167,GM,14
8475,0.8,0.4,0.35714285714285715,167,BGM,14
8476,0.8,0.4,1.0,168,GM,14
8477,0.8,0.4,1.0,168,BGM,14
8478,0.8,0.4,0.42857142857142855,169,GM,14
8479,0.8,0.4,1.0,169,BGM,14
8480,0.8,0.4,1.0,170,GM,14
8481,0.8,0.4,1.0,170,BGM,14
8482,0.8,0.4,1.0,171,GM,14
8483,0.8,0.4,1.0,171,BGM,14
8484,0.8,0.4,1.0,172,GM,14
8485,0.8,0.4,0.5714285714285714,172,BGM,14
8486,0.8,0.4,0.21428571428571427,173,GM,14
8487,0.8,0.4,1.0,173,BGM,14
8488,0.8,0.4,0.42857142857142855,174,GM,14
8489,0.8,0.4,1.0,174,BGM,14
8490,0.8,0.4,1.0,175,GM,14
8491,0.8,0.4,1.0,175,BGM,14
8492,0.8,0.4,0.7142857142857143,176,GM,14
8493,0.8,0.4,1.0,176,BGM,14
8494,0.8,0.4,1.0,177,GM,14
8495,0.8,0.4,1.0,177,BGM,14
8496,0.8,0.4,0.0,178,GM,14
8497,0.8,0.4,1.0,178,BGM,14
8498,0.8,0.4,1.0,179,GM,14
8499,0.8,0.4,1.0,179,BGM,14
8500,0.8,0.4,1.0,180,GM,14
8501,0.8,0.4,1.0,180,BGM,14
8502,0.8,0.4,1.0,181,GM,14
8503,0.8,0.4,1.0,181,BGM,14
8504,0.8,0.4,1.0,182,GM,14
8505,0.8,0.4,1.0,182,BGM,14
8506,0.8,0.4,0.2857142857142857,183,GM,14
8507,0.8,0.4,1.0,183,BGM,14
8508,0.8,0.4,1.0,184,GM,14
8509,0.8,0.4,0.14285714285714285,184,BGM,14
8510,0.8,0.4,1.0,185,GM,14
8511,0.8,0.4,1.0,185,BGM,14
8512,0.8,0.4,1.0,186,GM,14
8513,0.8,0.4,1.0,186,BGM,14
8514,0.8,0.4,1.0,187,GM,14
8515,0.8,0.4,1.0,187,BGM,14
8516,0.8,0.4,1.0,188,GM,14
8517,0.8,0.4,1.0,188,BGM,14
8518,0.8,0.4,1.0,189,GM,14
8519,0.8,0.4,1.0,189,BGM,14
8520,0.8,0.4,1.0,190,GM,14
8521,0.8,0.4,0.5714285714285714,190,BGM,14
8522,0.8,0.4,1.0,191,GM,14
8523,0.8,0.4,1.0,191,BGM,14
8524,0.8,0.4,0.14285714285714285,192,GM,14
8525,0.8,0.4,1.0,192,BGM,14
8526,0.8,0.4,1.0,193,GM,14
8527,0.8,0.4,1.0,193,BGM,14
8528,0.8,0.4,1.0,194,GM,14
8529,0.8,0.4,1.0,194,BGM,14
8530,0.8,0.4,1.0,195,GM,14
8531,0.8,0.4,1.0,195,BGM,14
8532,0.8,0.4,0.5714285714285714,196,GM,14
8533,0.8,0.4,0.14285714285714285,196,BGM,14
8534,0.8,0.4,1.0,197,GM,14
8535,0.8,0.4,1.0,197,BGM,14
8536,0.8,0.4,1.0,198,GM,14
8537,0.8,0.4,1.0,198,BGM,14
8538,0.8,0.4,1.0,199,GM,14
8539,0.8,0.4,1.0,199,BGM,14
8540,0.8,0.4,0.8571428571428571,200,GM,14
8541,0.8,0.4,1.0,200,BGM,14
8542,0.8,0.4,1.0,201,GM,14
8543,0.8,0.4,1.0,201,BGM,14
8544,0.8,0.4,1.0,202,GM,14
8545,0.8,0.4,1.0,202,BGM,14
8546,0.8,0.4,1.0,203,GM,14
8547,0.8,0.4,1.0,203,BGM,14
8548,0.8,0.4,1.0,204,GM,14
8549,0.8,0.4,1.0,204,BGM,14
8550,0.8,0.4,1.0,205,GM,14
8551,0.8,0.4,1.0,205,BGM,14
8552,0.8,0.4,1.0,206,GM,14
8553,0.8,0.4,0.7142857142857143,206,BGM,14
8554,0.8,0.4,1.0,207,GM,14
8555,0.8,0.4,1.0,207,BGM,14
8556,0.8,0.4,1.0,208,GM,14
8557,0.8,0.4,1.0,208,BGM,14
8558,0.8,0.4,0.07142857142857142,209,GM,14
8559,0.8,0.4,0.21428571428571427,209,BGM,14
8560,0.8,0.4,0.5714285714285714,210,GM,14
8561,0.8,0.4,0.07142857142857142,210,BGM,14
8562,0.8,0.4,1.0,211,GM,14
8563,0.8,0.4,1.0,211,BGM,14
8564,0.8,0.4,1.0,212,GM,14
8565,0.8,0.4,1.0,212,BGM,14
8566,0.8,0.4,0.0,213,GM,14
8567,0.8,0.4,1.0,213,BGM,14
8568,0.8,0.4,0.8571428571428571,214,GM,14
8569,0.8,0.4,1.0,214,BGM,14
8570,0.8,0.4,1.0,215,GM,14
8571,0.8,0.4,1.0,215,BGM,14
8572,0.8,0.4,1.0,216,GM,14
8573,0.8,0.4,1.0,216,BGM,14
8574,0.8,0.4,1.0,217,GM,14
8575,0.8,0.4,1.0,217,BGM,14
8576,0.8,0.4,0.6428571428571429,218,GM,14
8577,0.8,0.4,1.0,218,BGM,14
8578,0.8,0.4,1.0,219,GM,14
8579,0.8,0.4,1.0,219,BGM,14
8580,0.8,0.4,1.0,220,GM,14
8581,0.8,0.4,1.0,220,BGM,14
8582,0.8,0.4,0.5714285714285714,221,GM,14
8583,0.8,0.4,1.0,221,BGM,14
8584,0.8,0.4,1.0,222,GM,14
8585,0.8,0.4,1.0,222,BGM,14
8586,0.8,0.4,0.5714285714285714,223,GM,14
8587,0.8,0.4,1.0,223,BGM,14
8588,0.8,0.4,0.8571428571428571,224,GM,14
8589,0.8,0.4,1.0,224,BGM,14
8590,0.8,0.4,1.0,225,GM,14
8591,0.8,0.4,1.0,225,BGM,14
8592,0.8,0.4,1.0,226,GM,14
8593,0.8,0.4,1.0,226,BGM,14
8594,0.8,0.4,0.21428571428571427,227,GM,14
8595,0.8,0.4,0.35714285714285715,227,BGM,14
8596,0.8,0.4,0.5,228,GM,14
8597,0.8,0.4,0.8571428571428571,228,BGM,14
8598,0.8,0.4,1.0,229,GM,14
8599,0.8,0.4,1.0,229,BGM,14
8600,0.8,0.4,0.21428571428571427,230,GM,14
8601,0.8,0.4,1.0,230,BGM,14
8602,0.8,0.4,1.0,231,GM,14
8603,0.8,0.4,1.0,231,BGM,14
8604,0.8,0.4,1.0,232,GM,14
8605,0.8,0.4,1.0,232,BGM,14
8606,0.8,0.4,1.0,233,GM,14
8607,0.8,0.4,0.2857142857142857,233,BGM,14
8608,0.8,0.4,1.0,234,GM,14
8609,0.8,0.4,0.21428571428571427,234,BGM,14
8610,0.8,0.4,1.0,235,GM,14
8611,0.8,0.4,1.0,235,BGM,14
8612,0.8,0.4,1.0,236,GM,14
8613,0.8,0.4,1.0,236,BGM,14
8614,0.8,0.4,1.0,237,GM,14
8615,0.8,0.4,1.0,237,BGM,14
8616,0.8,0.4,1.0,238,GM,14
8617,0.8,0.4,1.0,238,BGM,14
8618,0.8,0.4,1.0,239,GM,14
8619,0.8,0.4,0.8571428571428571,239,BGM,14
8620,0.8,0.4,1.0,240,GM,14
8621,0.8,0.4,1.0,240,BGM,14
8622,0.8,0.4,1.0,241,GM,14
8623,0.8,0.4,1.0,241,BGM,14
8624,0.8,0.4,0.7142857142857143,242,GM,14
8625,0.8,0.4,1.0,242,BGM,14
8626,0.8,0.4,0.5,243,GM,14
8627,0.8,0.4,1.0,243,BGM,14
8628,0.8,0.4,1.0,244,GM,14
8629,0.8,0.4,1.0,244,BGM,14
8630,0.8,0.4,1.0,245,GM,14
8631,0.8,0.4,1.0,245,BGM,14
8632,0.8,0.4,1.0,246,GM,14
8633,0.8,0.4,1.0,246,BGM,14
8634,0.8,0.4,0.21428571428571427,247,GM,14
8635,0.8,0.4,1.0,247,BGM,14
8636,0.8,0.4,0.07142857142857142,248,GM,14
8637,0.8,0.4,1.0,248,BGM,14
8638,0.8,0.4,1.0,249,GM,14
8639,0.8,0.4,1.0,249,BGM,14
8640,0.8,0.4,1.0,250,GM,14
8641,0.8,0.4,1.0,250,BGM,14
8642,0.8,0.4,1.0,251,GM,14
8643,0.8,0.4,1.0,251,BGM,14
8644,0.8,0.4,1.0,252,GM,14
8645,0.8,0.4,0.42857142857142855,252,BGM,14
8646,0.8,0.4,1.0,253,GM,14
8647,0.8,0.4,1.0,253,BGM,14
8648,0.8,0.4,1.0,254,GM,14
8649,0.8,0.4,1.0,254,BGM,14
8650,0.8,0.4,1.0,255,GM,14
8651,0.8,0.4,1.0,255,BGM,14
8652,0.8,0.4,1.0,256,GM,14
8653,0.8,0.4,1.0,256,BGM,14
8654,0.8,0.4,0.07142857142857142,257,GM,14
8655,0.8,0.4,1.0,257,BGM,14
8656,0.8,0.4,1.0,258,GM,14
8657,0.8,0.4,1.0,258,BGM,14
8658,0.8,0.4,1.0,259,GM,14
8659,0.8,0.4,0.42857142857142855,259,BGM,14
8660,0.8,0.4,1.0,260,GM,14
8661,0.8,0.4,1.0,260,BGM,14
8662,0.8,0.4,1.0,261,GM,14
8663,0.8,0.4,1.0,261,BGM,14
8664,0.8,0.4,1.0,262,GM,14
8665,0.8,0.4,1.0,262,BGM,14
8666,0.8,0.4,1.0,263,GM,14
8667,0.8,0.4,0.2857142857142857,263,BGM,14
8668,0.8,0.4,1.0,264,GM,14
8669,0.8,0.4,1.0,264,BGM,14
8670,0.8,0.4,1.0,265,GM,14
8671,0.8,0.4,1.0,265,BGM,14
8672,0.8,0.4,1.0,266,GM,14
8673,0.8,0.4,1.0,266,BGM,14
8674,0.8,0.4,1.0,267,GM,14
8675,0.8,0.4,1.0,267,BGM,14
8676,0.8,0.4,1.0,268,GM,14
8677,0.8,0.4,0.5714285714285714,268,BGM,14
8678,0.8,0.4,1.0,269,GM,14
8679,0.8,0.4,1.0,269,BGM,14
8680,0.8,0.4,1.0,270,GM,14
8681,0.8,0.4,1.0,270,BGM,14
8682,0.8,0.4,0.0,271,GM,14
8683,0.8,0.4,1.0,271,BGM,14
8684,0.8,0.4,1.0,272,GM,14
